防御,ぼうぎょ (する),phòng ngự,相手の攻撃を防御する。
撲滅,ぼくめつ (する),diệt trừ hoàn toàn,犯罪の撲滅を目指す。
勃起,ぼっき (する),sự cương cứng,勃起は体の生理的な反応の一つだ。
勃発,ぼっぱつ (する),"bùng nổ chiến tranh, xung đột",国境で戦闘が勃発した。
没収,ぼっしゅう (する),tịch thu,持ち込み禁止の品を没収する。
没頭,ぼっとう (する),say mê; dồn hết tâm trí,研究に没頭する。
没落,ぼつらく (する),suy tàn; sa sút,かつて栄えた一族が没落した。
本筋,ほんすじ,mạch chính; điểm cốt yếu,話が本筋からそれた。
本腰,ほんごし,tinh thần nghiêm túc dốc sức,本腰を入れて勉強する。
本籍,ほんせき,địa chỉ đăng ký hộ tịch gốc,本籍を確認する。
翻弄,ほんろう (する),đùa giỡn; làm xoay như chong chóng,状況の変化に翻弄された。
摩擦,まさつ (する),ma sát; bất hòa,両国の間に摩擦が生じた。
麻酔,ますい,gây tê; gây mê,手術の前に麻酔をかける。
麻痺,まひ (する),tê liệt,大雪で交通が麻痺した。
埋葬,まいそう (する),mai táng,遺体を墓地に埋葬する。
埋没,まいぼつ (する),bị vùi lấp; bị lu mờ,遺跡が砂に埋没している。
末端,まったん,phần cuối; cấp thấp nhất,末端まで情報を伝える。
万能,ばんのう,đa năng; làm được mọi việc,この道具は万能だ。
慢性,まんせい,mạn tính,慢性の頭痛に悩む。
満喫,まんきつ (する),tận hưởng trọn vẹn,休日を満喫する。
蔓延,まんえん (する),lan tràn,感染症が蔓延する。
味覚,みかく,vị giác,味覚の変化に気づいた。
未練,みれん,quyến luyến không dứt,前の仕事に未練がある。
密集,みっしゅう (する),tập trung dày đặc,住宅が密集している。
密度,みつど,mật độ,人口の密度が高い。
民衆,みんしゅう,dân chúng,民衆の支持を集めた。
無実,むじつ,vô tội,無実を証明する。
無償,むしょう,miễn phí; không đòi đền đáp,無償で提供する。
無駄,むだ (な),lãng phí; vô ích,時間を無駄にしない。
無茶,むちゃ (な),quá sức; liều lĩnh,無茶な要求はしないでほしい。
無念,むねん (な),tiếc nuối; uất ức,無念の思いを語った。
矛盾,むじゅん (する),mâu thuẫn,二つの説明が矛盾する。
名義,めいぎ,danh nghĩa; tên đứng trên giấy tờ,父の名義で契約する。
名残,なごり,dấu vết còn lại; lưu luyến,町に昔の名残がある。
名簿,めいぼ,danh sách tên,名簿を確認する。
名誉,めいよ (な),danh dự; vinh dự,受賞は大きな名誉だ。
命中,めいちゅう (する),"bắn, đánh trúng đích",矢が的に命中した。
明暗,めいあん,sáng tối; thành bại trái ngược,判断が明暗を分けた。
迷信,めいしん,mê tín,迷信を信じない。
滅亡,めつぼう (する),diệt vong,王国が滅亡した。
免除,めんじょ (する),miễn trừ,授業料を免除する。
面影,おもかげ,hình bóng trong ký ức,母の面影を思い出す。
面識,めんしき,quen mặt; từng gặp,彼とは面識がある。
面目,めんぼく,thể diện,失敗で面目を失った。
模型,もけい,mô hình,船の模型を作る。
模索,もさく (する),tìm tòi cách giải quyết,解決策を模索する。
模範,もはん,gương mẫu,後輩の模範になる。
模倣,もほう (する),bắt chước,他人の作品を模倣する。
妄想,もうそう (する),hoang tưởng; tưởng tượng viển vông,妄想と現実を混同する。
猛暑,もうしょ,nắng nóng dữ dội,猛暑が続く。
盲点,もうてん,điểm mù; chỗ bị bỏ sót,計画の盲点を指摘する。
目先,めさき,trước mắt; lợi ích ngắn hạn,目先の利益にとらわれない。
問屋,とんや,nhà bán buôn,問屋から商品を仕入れる。
門限,もんげん,"giờ giới nghiêm về nhà, ký túc xá",門限を守る。
野心,やしん,tham vọng,政治家になる野心を抱く。
役職,やくしょく,chức vụ,管理職の役職に就く。
役柄,やくがら,vai diễn; tính chất vai,役柄に合った衣装を選ぶ。
躍進,やくしん (する),tiến bộ vượt bậc,若手選手が躍進した。
油絵,あぶらえ,tranh sơn dầu,油絵を描く。
油断,ゆだん (する),lơ là cảnh giác,最後まで油断しない。
林業,りんぎょう,lâm nghiệp,林業に従事する。
輪郭,りんかく,đường nét; nét khái quát,顔の輪郭を描く。
隣接,りんせつ (する),tiếp giáp,公園に隣接する土地だ。
類似,るいじ (する),tương tự,二つの事件は類似している。
類推,るいすい (する),suy luận từ trường hợp tương tự,過去の例から類推する。
冷房,れいぼう,làm mát; điều hòa lạnh,冷房をつける。
零細,れいさい (な),quy mô rất nhỏ,零細な企業を支援する。
連係,れんけい (する),phối hợp liên tiếp các động tác,選手同士が連係して守る。
連携,れんけい (する),hợp tác; liên kết,関係機関と連携する。
