観賞,かんしょう (する),ngắm thưởng thức vẻ đẹp thiên nhiên,庭の草花を観賞する。
観測,かんそく (する),quan sát; đo đạc,気象衛星で台風を観測する。
観点,かんてん,quan điểm; góc độ xem xét,別の観点から問題を考える。
観覧,かんらん (する),"xem triển lãm, biểu diễn",展覧会を観覧する。
貫禄,かんろく,"phong thái uy nghi, từng trải",彼にはリーダーとしての貫禄がある。
還元,かんげん (する),hoàn trả lợi ích; đưa về dạng gốc; khử trong hóa học,利益の一部を地域に還元する。
鑑定,かんてい (する),giám định,専門家が絵の真贋を鑑定する。
間隔,かんかく,khoảng cách; khoảng thời gian cách nhau,電車は十分間隔で運行している。
間柄,あいだがら,mối quan hệ giữa người với người,彼とは何でも話せる間柄だ。
関税,かんぜい,thuế quan,輸入品に関税がかかる。
関与,かんよ (する),can dự; có liên quan,彼はその計画に関与していない。
関連,かんれん (する),liên quan,事故に関連する資料を集める。
眼球,がんきゅう,nhãn cầu,眼球の構造を図で学ぶ。
岩石,がんせき,đá; nham thạch,山で採取した岩石を調べる。
願書,がんしょ,"đơn xin nhập học, dự thi",入学願書を提出する。
