変動,へんどう (する),biến động,価格が大きく変動した。
変貌,へんぼう (する),thay đổi diện mạo,再開発で街が変貌した。
片言,かたこと,"cách nói bập bẹ, chưa thạo",片言の日本語で挨拶した。
返還,へんかん (する),"hoàn trả quyền sở hữu, lãnh thổ, tiền",保証金を返還する。
返却,へんきゃく (する),trả lại đồ đã mượn,図書館に本を返却する。
返済,へんさい (する),trả nợ,借金を毎月返済する。
便宜,べんぎ,sự thuận tiện; tạo điều kiện,利用者の便宜を図る。
便乗,びんじょう (する),đi nhờ; lợi dụng cơ hội,値上げに便乗して利益を増やす。
弁解,べんかい (する),biện bạch; bào chữa,遅刻の理由を弁解した。
弁護,べんご (する),biện hộ; bảo vệ quyền lợi,弁護士が被告人を弁護する。
弁償,べんしょう (する),"đền bù đồ làm hỏng, mất",壊した窓を弁償する。
弁明,べんめい (する),giải trình để làm rõ lập trường,本人に弁明の機会を与える。
弁論,べんろん (する),biện luận; diễn thuyết,大会で環境問題について弁論する。
保護,ほご (する),bảo vệ,野生動物を保護する。
保持,ほじ (する),giữ; duy trì,一定の温度を保持する。
保障,ほしょう (する),"bảo đảm quyền lợi, an toàn",国民の権利を保障する。
保養,ほよう (する),nghỉ dưỡng sức,温泉で保養する。
保留,ほりゅう (する),tạm hoãn quyết định,回答を保留する。
舗装,ほそう (する),lát; trải mặt đường,道路を舗装する。
捕獲,ほかく (する),bắt giữ động vật,逃げた動物を捕獲する。
捕虜,ほりょ,tù binh,捕虜が解放された。
