賞賛,しょうさん (する),ca ngợi,勇気ある行動を賞賛する。
障害,しょうがい,trở ngại; khuyết tật,言葉の障害を乗り越える。
上質,じょうしつ,chất lượng cao,上質な布を選ぶ。
上陸,じょうりく (する),đổ bộ; lên đất liền,台風が上陸した。
蒸気,じょうき,hơi nước,湯から蒸気が立つ。
蒸発,じょうはつ (する),bay hơi,水が蒸発する。
蒸留,じょうりゅう (する),chưng cất,液体を蒸留する。
譲歩,じょうほ (する),nhượng bộ,双方が少しずつ譲歩した。
色彩,しきさい,màu sắc,色彩の豊かな絵だ。
色調,しきちょう,tông màu,落ち着いた色調の部屋だ。
触覚,しょっかく,xúc giác,触覚で形を確かめる。
触発,しょくはつ (する),khơi gợi; truyền cảm hứng,友人の言葉に触発された。
伸縮,しんしゅく (する),co giãn,この素材はよく伸縮する。
信仰,しんこう (する),tín ngưỡng; tin theo tôn giáo,仏教を信仰している。
信任,しんにん (する),tín nhiệm,議会が内閣を信任した。
