忠実な,ちゅうじつな,trung thành; trung thực với nguyên bản,この映画は、原作に忠実な内容になっている。
抽象的な,ちゅうしょうてきな,trừu tượng,説明が抽象的なので、具体的な例を挙げてほしい。
長期的な,ちょうきてきな,dài hạn,長期的な視点で、人材を育成する必要がある。
直感的な,ちょっかんてきな,mang tính trực giác; dễ nắm bắt bằng trực giác,このアプリは、直感的な操作で使えるように設計されている。
適切な,てきせつな,thích hợp; đúng đắn,状況に応じて、適切な対応を選ぶことが大切だ。
適当な,てきとうな,phù hợp; vừa phải; tùy tiện; qua loa,この部屋は、十人ほどの会議に適当な広さだ。
典型的な,てんけいてきな,điển hình,これは、初心者によく見られる典型的な間違いだ。
伝統的な,でんとうてきな,truyền thống,祭りでは、地域の伝統的な踊りが披露される。
独特な,どくとくな,độc đáo; riêng biệt,この作家の文章には、独特なリズムがある。
派手な,はでな,lòe loẹt; nổi bật,彼は派手な色のシャツを着ている。
否定的な,ひていてきな,phủ định; tiêu cực; không tán thành,彼は新しい提案に対して、否定的な意見を述べた。
不当な,ふとうな,bất công; không chính đáng,労働組合は、不当な解雇に抗議した。
複雑な,ふくざつな,phức tạp,この機械の仕組みは複雑だ。
平気な,へいきな,bình thản; không sao; không bận tâm,彼女は人前で話すことも平気なようだ。
豊かな,ゆたかな,phong phú; giàu có; dồi dào,この地域は自然が豊かで、多くの観光客が訪れる。
豊富な,ほうふな,phong phú; có nhiều,経験が豊富な先輩に、仕事の進め方を相談した。
未熟な,みじゅくな,chưa chín; chưa thành thạo; non nớt,技術はまだ未熟だが、努力する姿勢は評価されている。
密接な,みっせつな,mật thiết; chặt chẽ,睡眠と健康には、密接な関係がある。
無難な,ぶなんな,an toàn; ít rủi ro; không dễ gây vấn đề,初対面の人への贈り物には、無難な品を選んだ。
無能な,むのうな,bất tài; không có năng lực,失敗が続いたからといって、自分を無能だと決めつけてはいけない。
無礼な,ぶれいな,vô lễ; bất lịch sự,客に対する無礼な態度について、店長が謝罪した。
