施行,しこう (する),thi hành; có hiệu lực,新しい法律が施行された。
施設,しせつ,cơ sở; công trình,駅に新しい施設ができた。
死傷,ししょう (する),chết và bị thương,事故で多数の人が死傷した。
糸口,いとぐち,đầu mối,解決の糸口を探る。
紙幣,しへい,tiền giấy,紙幣を硬貨に両替する。
視覚,しかく,thị giác,視覚に訴える広告だ。
視察,しさつ (する),thị sát,市長が工場を視察した。
試行,しこう (する),thử thực hiện,新制度を一部で試行する。
資格,しかく,tư cách; chứng chỉ,仕事に必要な資格を取る。
資金,しきん,vốn; kinh phí,開業資金を集める。
資産,しさん,tài sản,会社の資産を管理する。
飼育,しいく (する),nuôi động vật,動物園で鳥を飼育する。
歯科,しか,nha khoa,歯科で虫歯を治療する。
事態,じたい,tình thế; diễn biến,事態が悪化した。
事柄,ことがら,sự việc; vấn đề,重要な事柄を記録する。
児童,じどう,trẻ em; học sinh tiểu học,児童が安全に通学できる道だ。
持続,じぞく (する),duy trì; kéo dài,効果を長く持続させる。
時効,じこう,thời hiệu pháp lý,時効が成立した。
時差,じさ,chênh lệch múi giờ,日本との時差を調べる。
治癒,ちゆ (する),lành bệnh; hồi phục,傷が治癒した。
磁気,じき,từ tính,磁気の影響を調べる。
示唆,しさ (する),gợi ý; hàm ý,結果は新たな可能性を示唆する。
自営,じえい,tự kinh doanh,父は自営で店を営む。
自我,じが,cái tôi; bản ngã,子供に自我が芽生える。
自首,じしゅ (する),tự thú với cơ quan điều tra,犯人が警察に自首した。
自粛,じしゅく (する),tự kiềm chế; tự ngừng hoạt động,外出を自粛する。
自負,じふ (する),tự hào; tự tin về bản thân,仕事には自信があると自負する。
自腹,じばら,tiền túi của mình,交通費を自腹で払った。
自慢,じまん (する),tự hào; khoe khoang,父は故郷の料理を自慢する。
辞職,じしょく (する),"từ bỏ công việc, chức vụ",責任を取って辞職した。
辞退,じたい (する),xin rút; từ chối nhận,出場を辞退する。
辞任,じにん (する),từ chức,社長が辞任した。
叱責,しっせき (する),quở trách,不注意を上司に叱責された。
執行,しっこう (する),thi hành; chấp hành,予算を適切に執行する。
執着,しゅうちゃく (する),bám chấp; quyến luyến quá mức,過去の成功に執着しない。
執筆,しっぴつ (する),viết tác phẩm,新しい小説を執筆している。
失格,しっかく,bị loại vì không đủ điều kiện,違反で失格になった。
失脚,しっきゃく (する),"mất quyền lực, địa vị",不正が発覚して失脚した。
失明,しつめい (する),mất thị lực,事故で片目を失明した。
嫉妬,しっと (する),ghen tị,友人の才能に嫉妬する。
実況,じっきょう (する),tường thuật trực tiếp; tình hình thực tế,試合を実況する。
実刑,じっけい,án phạt phải chấp hành thực tế,実刑判決を受けた。
実権,じっけん,thực quyền,副社長が実権を握る。
実施,じっし (する),tiến hành,来週、避難訓練を実施する。
実質,じっしつ,thực chất,実質的な値上げになった。
実情,じつじょう,tình hình thực tế,現場の実情を知る。
実態,じったい,thực trạng,調査で被害の実態が分かった。
実費,じっぴ,chi phí thực tế,送料は実費をいただきます。
芝居,しばい (する),vở kịch; diễn xuất,劇場で昔の芝居を見る。
斜面,しゃめん,sườn dốc,斜面に木を植える。
社交,しゃこう,giao tiếp xã hội,社交の場で知り合った。
謝罪,しゃざい (する),xin lỗi,迷惑をかけたことを謝罪する。
遮断,しゃだん (する),ngăn chặn; cắt đứt,外部との通信を遮断する。
弱音,よわね,lời than yếu đuối,つらくても弱音を吐かなかった。
弱虫,よわむし,người nhút nhát,自分を弱虫だと思っていた。
主権,しゅけん,chủ quyền,国民が主権を持つ。
主催,しゅさい (する),chủ trì; tổ chức,市が花火大会を主催する。
主軸,しゅじく,trục chính; trọng tâm,教育を政策の主軸にする。
主将,しゅしょう,đội trưởng,主将がチームをまとめる。
主導,しゅどう (する),dẫn dắt; chủ trì,若手が改革を主導した。
守備,しゅび,phòng thủ,守備を固める。
手間,てま,công sức; thời gian thực hiện,料理に手間をかける。
