末,すえ/まつ,cuối; phần cuối; kết quả sau một quá trình,長い話し合いの末、全員が納得する結論に達した。
脈,みゃく,mạch; nhịp mạch; dấu hiệu có triển vọng,医師は患者の手首に触れて、脈を確かめた。
婿,むこ,con rể; chàng rể,娘が、婿になる人を家に連れてきた。
網,あみ,lưới,漁師たちは、朝早く海に網を下ろした。
矢,や,mũi tên,放たれた矢は、的の中心に当たった。
雄,おす,con đực; giống đực,この種の鳥は、雄が鮮やかな羽を持っている。
翼,つばさ,cánh,鳥が大きな翼を広げた。
裸,はだか,trần truồng; không có vật che phủ,小さな子どもが、裸で風呂場へ走っていった。
寮,りょう,ký túc xá,大学の寮に住んでいる。
類,たぐい,loại; hạng; thứ,彼は、人を傷つける類の冗談を好まない。
例,れい,ví dụ; trường hợp; tiền lệ,先生は身近な例を挙げて、難しい仕組みを説明した。
暦,こよみ,lịch,昔の暦について調べる。
枠,わく,khung; khuôn khổ; suất,窓の枠を白く塗り直した。
絆,きずな,sự gắn bó; mối liên kết tình cảm,困難を一緒に乗り越え、仲間との絆が深まった。
