警護,けいご (する),bảo vệ; hộ vệ,要人を警護する。
軽減,けいげん (する),giảm bớt,負担を軽減する方法を探す。
軽視,けいし (する),coi nhẹ,小さな異常を軽視しない。
軽装,けいそう,trang phục gọn nhẹ,山には軽装で入らない。
軽蔑,けいべつ (する),khinh miệt,人を見下す態度を軽蔑する。
劇団,げきだん,đoàn kịch,大学で劇団に入った。
激減,げきげん (する),giảm mạnh,利用者が激減した。
激怒,げきど (する),nổi giận dữ dội,約束を破られて激怒した。
激励,げきれい (する),động viên; khích lệ,仲間を激励する。
欠陥,けっかん,khuyết tật; lỗi,製品に重大な欠陥が見つかった。
欠勤,けっきん (する),nghỉ làm; vắng mặt ở chỗ làm,病気で欠勤した。
欠如,けつじょ (する),thiếu vắng,説明には具体性が欠如している。
欠乏,けつぼう (する),thiếu hụt,栄養が欠乏している。
決議,けつぎ (する),nghị quyết; quyết nghị,会議で方針を決議した。
決行,けっこう (する),quyết thực hiện,予定どおり作戦を決行する。
決勝,けっしょう,chung kết,決勝で宿敵と対戦する。
決裂,けつれつ (する),đổ vỡ thương lượng,交渉が決裂した。
結核,けっかく,bệnh lao,結核の検査を受けた。
結合,けつごう (する),kết hợp; liên kết,二つの部品を結合する。
結晶,けっしょう,tinh thể; kết tinh,雪の結晶を観察する。
結成,けっせい (する),thành lập một tập thể,仲間とチームを結成した。
結束,けっそく (する),đoàn kết; buộc lại,全員が結束して取り組む。
結末,けつまつ,kết cục,物語の結末に驚いた。
血管,けっかん,mạch máu,血管の構造を学ぶ。
倹約,けんやく (する),tiết kiệm,生活費を倹約する。
健在,けんざい,vẫn khỏe mạnh; vẫn hoạt động tốt,祖父は今も健在だ。
健闘,けんとう (する),"thi đấu, nỗ lực đáng khen",新人が決勝で健闘した。
兼業,けんぎょう (する),làm thêm nghề; kiêm nghề,農業と商業を兼業している。
兼用,けんよう (する),dùng chung cho nhiều mục đích,この部屋は寝室と書斎を兼用する。
喧嘩,けんか (する),cãi nhau; đánh nhau,兄弟で喧嘩した。
嫌悪,けんお (する),ghét bỏ; ghê tởm,卑劣な行為を嫌悪する。
建前,たてまえ,nguyên tắc bề ngoài; lời nói công khai,本音と建前が違う。
懸念,けねん (する),lo ngại,計画の遅れを懸念している。
検挙,けんきょ (する),bắt giữ người bị tình nghi,容疑者が検挙された。
検索,けんさく (する),tìm kiếm,キーワードで資料を検索する。
検察,けんさつ,cơ quan công tố,検察が事件を調べている。
検事,けんじ,công tố viên,検事が証拠を確認した。
検討,けんとう (する),xem xét,新しい案を慎重に検討する。
権限,けんげん,thẩm quyền,担当者には決定する権限がない。
権威,けんい,uy tín; người có chuyên môn hàng đầu,医学の権威に意見を聞く。
献立,こんだて,thực đơn bữa ăn,夕食の献立を考える。
元凶,げんきょう,căn nguyên gây tai họa,渋滞の元凶を突き止めた。
元旦,がんたん,sáng ngày đầu năm,元旦に初日の出を見た。
元日,がんじつ,ngày đầu năm,元日は家族で過ごす。
原作,げんさく,nguyên tác,原作を読んでから映画を見る。
原則,げんそく,nguyên tắc,原則として予約が必要だ。
原典,げんてん,tư liệu gốc; nguyên bản,引用を原典で確認する。
原爆,げんばく,bom nguyên tử,原爆の被害を伝える。
原油,げんゆ,dầu thô,原油の価格が上がった。
厳禁,げんきん,nghiêm cấm,ここは火気厳禁だ。
厳守,げんしゅ (する),tuân thủ nghiêm ngặt,締め切りを厳守する。
厳選,げんせん (する),tuyển chọn kỹ lưỡng,素材を厳選した。
幻想,げんそう,ảo tưởng; huyễn tưởng,成功への幻想を抱いていた。
減点,げんてん (する),trừ điểm,誤答すると一点減点される。
源泉,げんせん,nguồn gốc; nguồn suối,好奇心が創造力の源泉だ。
玄人,くろうと,người chuyên nghiệp,玄人にも評価される作品だ。
現行,げんこう,hiện hành,現行の制度を見直す。
言及,げんきゅう (する),đề cập,会見でその問題に言及した。
言動,げんどう,lời nói và hành động,自分の言動に責任を持つ。
