細菌,さいきん,vi khuẩn,細菌の増殖を防ぐ。
細工,さいく (する),gia công tinh xảo; thủ thuật,木に細工を施す。
細心,さいしん,hết sức cẩn thận,細心の注意を払う。
細胞,さいぼう,tế bào,細胞を顕微鏡で観察する。
最中,さいちゅう/さなか,đang lúc; giữa lúc,会議の最中に電話が鳴った。
在職,ざいしょく (する),đang giữ chức; đang làm việc,在職中に資格を取った。
在籍,ざいせき (する),có tên; đang theo học/làm việc,兄は今も大学に在籍している。
財源,ざいげん,nguồn tài chính,事業の財源を確保する。
削減,さくげん (する),cắt giảm,経費を削減する。
搾取,さくしゅ (する),bóc lột,労働者を搾取してはならない。
