調和,ちょうわ (する),hài hòa; hòa hợp,この建物の色は、周りの自然とよく調和している。
長所,ちょうしょ,ưu điểm; điểm mạnh,面接で、自分の長所を具体的に説明した。
頂上,ちょうじょう,đỉnh; chóp,昼前に山の頂上へ着いた。
直感,ちょっかん,trực giác,初めて会ったとき、直感で気が合いそうだと思った。
直接,ちょくせつ,trực tiếp; thẳng,メールでは伝わりにくいので、直接会って話しましょう。
賃金,ちんぎん,tiền công; tiền lương,働いた時間に応じて、賃金が支払われる。
賃貸,ちんたい,cho thuê; việc cho thuê,駅の近くで、賃貸のマンションを探している。
追跡,ついせき (する),theo dấu; truy đuổi; theo dõi lộ trình,番号を入力すれば、荷物の配送状況を追跡できる。
提案,ていあん (する),đề xuất; kiến nghị,会議で、予約をオンラインで受け付ける方法を提案した。
提供,ていきょう (する),cung cấp; phục vụ,この食堂では、安くて温かい食事を提供している。
提示,ていじ (する),trình ra; đưa ra cho xem,受付で会員証を提示してください。
提出,ていしゅつ (する),nộp; đệ trình,レポートは金曜日までに提出してください。
典型,てんけい,điển hình; mẫu tiêu biểu,この失敗は、準備不足が原因となる典型だ。
展開,てんかい (する),triển khai; diễn biến; mở rộng hoạt động,物語の意外な展開に、最後まで目が離せなかった。
展示,てんじ (する),trưng bày; triển lãm,美術館には、子どもたちが描いた絵も展示されている。
展望,てんぼう (する),triển vọng; tầm nhìn; nhìn bao quát,説明会で、会社の将来の展望について聞いた。
店舗,てんぽ,cửa hàng; cơ sở kinh doanh,このパン屋は、市内に三つの店舗がある。
転送,てんそう (する),"chuyển tiếp (thư, dữ liệu)",担当者が変わったので、メールを新しい担当者に転送した。
伝言,でんごん (する),lời nhắn; nhắn lại,田中さんに伝言をお願いした。
伝説,でんせつ,truyền thuyết,この湖には、竜が住んでいたという伝説がある。
伝達,でんたつ (する),truyền đạt; chuyển thông tin,情報の伝達が遅れ、集合時間を知らない人がいた。
途上,とじょう,trên đường; trong quá trình tiến tới,この技術はまだ発展の途上にある。
投資,とうし (する),đầu tư,会社は新しい設備に投資し、生産量を増やした。
統合,とうごう (する),hợp nhất; tích hợp,二つの窓口を統合して、手続きを一か所でできるようにした。
統治,とうち (する),"cai trị; quản lý một quốc gia, vùng đất",歴史の授業で、王が国を統治していた時代を学んだ。
到達,とうたつ (する),đến được; đạt tới,長い練習の末、目標のレベルに到達した。
同居,どうきょ (する),sống chung; ở cùng nhà,大学に通っている間は、祖父母と同居していた。
同士,どうし,"những người cùng nhóm, hoàn cảnh; lẫn nhau giữa những người đó",同じ趣味を持つ者同士で、月に一度集まっている。
同情,どうじょう (する),đồng cảm; cảm thông; thương cảm,友人のつらい経験を聞いて、深く同情した。
同様,どうよう,giống nhau; tương tự; như nhau,今年も昨年と同様に、駅前で祭りが開かれる。
導入,どうにゅう (する),đưa vào sử dụng; áp dụng; du nhập,図書館に自動貸出機が導入され、待ち時間が短くなった。
特定,とくてい (する),xác định cụ thể; chỉ định; nhất định,調査の結果、故障の原因を特定できた。
特別,とくべつ (な),đặc biệt; riêng biệt,誕生日には、いつもより特別な料理を作りたい。
内心,ないしん,trong lòng; nội tâm,平気な顔をしていたが、内心はとても不安だった。
内側,うちがわ,phía trong; mặt trong,ドアの内側に鍵がある。
日程,にってい,lịch trình,旅行の日程を変更する。
入手,にゅうしゅ (する),có được; lấy được; mua được,人気のチケットを、ようやく入手できた。
妊娠,にんしん (する),mang thai; có thai,姉が妊娠したと聞いて、家族みんなで喜んだ。
認識,にんしき (する),nhận thức; nhận biết,今回の経験で、準備の大切さを改めて認識した。
年配,ねんぱい,lớn tuổi; người tương đối cao tuổi,電車で、年配の方に席を譲った。
納得,なっとく (する),hiểu và chấp nhận; thuyết phục,説明を聞いて納得した。
農民,のうみん,nông dân,この地域の農民は、主に米と野菜を作っている。
破壊,はかい (する),phá hủy; tàn phá,洪水で橋が破壊され、村へ行く道が使えなくなった。
敗戦,はいせん (する),"thua trận; thất bại trong chiến tranh, thi đấu",選手たちは敗戦の原因を話し合い、次の試合に備えた。
背景,はいけい,bối cảnh; hậu cảnh; nguyên nhân phía sau,この物語の背景には、戦後の社会の変化がある。
配給,はいきゅう (する),"phân phát, cấp phát theo chế độ; phân phối phim",災害の後、避難所で水と食料が配給された。
配信,はいしん (する),"phát, phân phối nội dung qua mạng",この講座はオンラインでも配信されるので、自宅から参加できる。
爆撃,ばくげき,ném bom; oanh tạc,博物館で、爆撃を受けた町の写真を見た。
爆弾,ばくだん,bom,工事現場で古い爆弾が見つかり、周辺の住民が避難した。
発熱,はつねつ (する),phát sốt; sự sinh nhiệt,昨夜から発熱しているため、今日は学校を休みます。
