規範,きはん,chuẩn mực,社会の規範を守る。
記載,きさい (する),ghi vào văn bản,申込書に住所を記載する。
記述,きじゅつ (する),mô tả bằng văn bản,観察した結果を詳しく記述する。
貴族,きぞく,quý tộc,当時の貴族の暮らしを調べる。
起源,きげん,nguồn gốc,この祭りの起源を探る。
起点,きてん,điểm bắt đầu,東京を起点に各地を回る。
起動,きどう (する),"khởi động thiết bị, chương trình",パソコンを起動する。
起伏,きふく (する),sự nhấp nhô; thăng trầm,この道は起伏が激しい。
軌道,きどう,quỹ đạo; đường ray,衛星が地球の軌道を回る。
飢餓,きが,nạn đói,干ばつで飢餓が広がった。
亀裂,きれつ,vết nứt; rạn nứt quan hệ,壁に亀裂が入った。
偽造,ぎぞう (する),làm giả,証明書を偽造したことが発覚した。
儀式,ぎしき,nghi thức; nghi lễ,伝統的な儀式を行う。
戯曲,ぎきょく,tác phẩm kịch viết để diễn,彼の戯曲が舞台で上演された。
技能,ぎのう,kỹ năng thực hành,実習で専門の技能を身につける。
犠牲,ぎせい,sự hy sinh; thiệt hại phải gánh chịu,仕事のために健康を犠牲にしない。
疑惑,ぎわく,sự nghi ngờ về điều sai trái,不正への疑惑が深まった。
義務,ぎむ,nghĩa vụ,税金を払う義務がある。
義理,ぎり,đạo nghĩa; bổn phận trong quan hệ,世話になった人への義理を欠いてはいけない。
議案,ぎあん,dự thảo nghị quyết; đề án thảo luận,議案を会議に提出した。
議決,ぎけつ (する),biểu quyết quyết định,議会が予算案を議決した。
議題,ぎだい,chủ đề thảo luận,次の議題に移る。
喫煙,きつえん (する),hút thuốc,館内での喫煙は禁止です。
脚光,きゃっこう,sự chú ý của công chúng,若い作家が脚光を浴びた。
脚色,きゃくしょく (する),phóng tác; thêm thắt,小説を映画用に脚色した。
脚本,きゃくほん,kịch bản,舞台の脚本を書く。
逆境,ぎゃっきょう,nghịch cảnh,逆境を乗り越えて成長した。
逆接,ぎゃくせつ,quan hệ tương phản trong ngữ pháp,「しかし」は逆接を表す。
逆転,ぎゃくてん (する),đảo ngược tình thế,後半に逆転して勝った。
逆流,ぎゃくりゅう (する),chảy ngược,大雨で下水が逆流した。
休息,きゅうそく (する),nghỉ ngơi,少し休息を取ってください。
休養,きゅうよう (する),nghỉ dưỡng,海辺でゆっくり休養する。
宮殿,きゅうでん,cung điện,王の宮殿を見学した。
急患,きゅうかん,bệnh nhân cấp cứu,急患が運ばれてきた。
急変,きゅうへん (する),thay đổi đột ngột,天候が急変した。
急募,きゅうぼ (する),tuyển gấp,店員を急募している。
急務,きゅうむ,việc cấp bách,人材の育成が急務だ。
救援,きゅうえん (する),cứu viện; cứu trợ,被災地へ救援に向かう。
救済,きゅうさい (する),cứu giúp; cứu tế,被害者を救済する制度が必要だ。
究極,きゅうきょく,tột cùng; tối hậu,究極の目標は平和だ。
究明,きゅうめい (する),làm sáng tỏ triệt để,事故の原因を究明する。
窮地,きゅうち,tình thế cùng đường,仲間の助けで窮地を脱した。
給食,きゅうしょく,"bữa ăn do trường, cơ quan cung cấp",学校の給食を楽しみにしている。
巨匠,きょしょう,bậc thầy,映画界の巨匠に話を聞いた。
拒絶,きょぜつ (する),khước từ; cự tuyệt,彼は提案を拒絶した。
拒否,きょひ (する),từ chối,回答を拒否する権利がある。
挙式,きょしき,tổ chức lễ cưới,二人は教会で挙式した。
虚偽,きょぎ,sự giả dối,虚偽の報告が発覚した。
許容,きょよう (する),chấp nhận trong giới hạn,この誤差は許容できる。
漁船,ぎょせん,tàu đánh cá,漁船が港に戻った。
漁村,ぎょそん,làng chài,小さな漁村で育った。
供述,きょうじゅつ (する),khai báo; lời khai,目撃者が当時の様子を供述した。
競走,きょうそう (する),chạy đua,子供たちが競走している。
共鳴,きょうめい (する),cộng hưởng; đồng cảm,彼の考えに共鳴した。
凶作,きょうさく,mất mùa,干ばつで凶作になった。
協議,きょうぎ (する),bàn bạc; hiệp thương,条件について協議する。
協調,きょうちょう (する),phối hợp hòa hợp,周囲と協調して働く。
協定,きょうてい (する),hiệp định; thỏa thuận,両国が協定を結んだ。
境遇,きょうぐう,hoàn cảnh sống,似た境遇の友人に出会った。
境地,きょうち,trạng thái tinh thần; trình độ đạt tới,無心の境地に達した。
境内,けいだい,khuôn viên đền chùa,神社の境内を歩く。
強行,きょうこう (する),cương quyết thực hiện bất chấp trở ngại,雨の中で試合を強行した。
強豪,きょうごう,đối thủ mạnh,強豪を破って優勝した。
強制,きょうせい (する),cưỡng ép; bắt buộc,参加を強制してはいけない。
強盗,ごうとう (する),cướp; kẻ cướp,銀行に強盗が入った。
恐慌,きょうこう,khủng hoảng kinh tế; hoảng loạn,世界恐慌の歴史を学ぶ。
教科,きょうか,môn học,好きな教科は数学だ。
教訓,きょうくん (する),bài học rút ra,失敗を教訓にする。
教習,きょうしゅう,huấn luyện thực hành,運転の教習を受ける。
教職,きょうしょく,nghề giáo,大学卒業後、教職に就いた。
脅迫,きょうはく (する),đe dọa; uy hiếp,金を払えと脅迫された。
興業,こうぎょう,chấn hưng công nghiệp,当時の政府は興業を推進した。
興奮,こうふん (する),phấn khích; kích động,試合の結末に興奮した。
