人数,にんずう,số người,参加する人数を確認する。
値段,ねだん,giá tiền,商品の値段を比べる。
寝坊,ねぼう（する）,ngủ quên; dậy muộn,寝坊して会社に遅れた。
年齢,ねんれい,tuổi tác,申込書に年齢を書く。
農業,のうぎょう,nông nghiệp,この地域では農業が盛んだ。
配達,はいたつ（する）,giao hàng,注文した商品を明日配達する。
発音,はつおん（する）,phát âm,先生の後で単語を発音する。
発生,はっせい（する）,phát sinh; xảy ra,台風で大きな被害が発生した。
発展,はってん（する）,phát triển,交通の改善で町が発展した。
発売,はつばい（する）,phát hành; bán ra,新しいゲームが来月発売される。
売店,ばいてん,quầy bán hàng,駅の売店で新聞を買う。
比較,ひかく（する）,so sánh,二つの商品の価格を比較する。
非常,ひじょう,khẩn cấp; rất,非常の場合はこのボタンを押す。
否定,ひてい（する）,phủ định,彼はその噂を否定した。
人々,ひとびと,mọi người; người dân,多くの人々が平和を願っている。
避難,ひなん（する）,sơ tán; lánh nạn,地震の後、安全な場所へ避難する。
秘密,ひみつ,bí mật,これは二人だけの秘密です。
表紙,ひょうし,bìa sách,本の表紙に美しい絵がある。
表面,ひょうめん,bề mặt,机の表面を布で拭く。
