盛んな,さかんな,phát triển mạnh; sôi nổi,この町では農業が盛んだ。
様々な,さまざまな,đa dạng; nhiều loại,様々な国の文化を学ぶ。
残念な,ざんねんな,đáng tiếc,試合が中止になって残念だ。
主要な,しゅような,chủ yếu; chính,東京は日本の主要な都市の一つだ。
正直な,しょうじきな,thành thật; trung thực,正直な気持ちを相手に伝える。
新鮮な,しんせんな,tươi; mới mẻ,市場で新鮮な魚を買った。
地味な,じみな,giản dị; không nổi bật,彼女は地味な色の服を選んだ。
自由な,じゆうな,tự do,休日は自由な時間を楽しむ。
重要な,じゅうような,quan trọng,重要な書類を安全な場所に保管する。
上品な,じょうひんな,thanh lịch; tao nhã,彼女は上品な話し方をする。
正常な,せいじょうな,bình thường; đúng trạng thái,機械が正常に動いている。
積極的な,せっきょくてきな,tích cực; chủ động,会議で積極的に意見を述べる。
退屈な,たいくつな,buồn chán; tẻ nhạt,退屈な時間を読書で過ごした。
大事な,だいじな,quan trọng; quý giá,大事な約束を忘れないでください。
確かな,たしかな,chắc chắn; xác thực,確かな証拠が見つかった。
短気な,たんきな,nóng tính; thiếu kiên nhẫn,兄は少し短気な性格だ。
単純な,たんじゅんな,đơn giản; đơn thuần,原因はそれほど単純ではない。
丁寧な,ていねいな,lịch sự; cẩn thận,店員が丁寧な言葉で説明した。
得意な,とくいな,giỏi; sở trường,私は料理が得意だ。
苦手な,にがてな,không giỏi; không thích,人前で話すのが苦手だ。
熱心な,ねっしんな,nhiệt tình; chăm chỉ,彼は研究に熱心な学生だ。
派手な,はでな,lòe loẹt; nổi bật,彼は派手な色のシャツを着ている。
話し上手な,はなしじょうずな,khéo nói; nói chuyện giỏi,彼女は話し上手で人気がある。
不安な,ふあんな,bất an; lo lắng,初めての面接で不安な気持ちになった。
複雑な,ふくざつな,phức tạp,この機械の仕組みは複雑だ。
不思議な,ふしぎな,kỳ lạ; bí ẩn,昨夜、不思議な夢を見た。
不便な,ふべんな,bất tiện,駅から遠くて生活が不便だ。
真面目な,まじめな,nghiêm túc; chăm chỉ,彼は仕事に真面目な人だ。
身近な,みぢかな,gần gũi; quen thuộc,身近な環境問題について考える。
迷惑な,めいわくな,phiền toái; gây ảnh hưởng,夜中の大きな音は近所に迷惑だ。
面倒な,めんどうな,rắc rối; phiền phức,住所変更の手続きは少し面倒だ。
楽な,らくな,thoải mái; nhẹ nhàng,電車よりタクシーのほうが楽だ。
あちこち,あちこち,chỗ này chỗ kia; khắp nơi,旅行中、町のあちこちを歩いた。
いまにも,いまにも,ngay sắp; bất cứ lúc nào,空が暗く、いまにも雨が降りそうだ。
主に,おもに,chủ yếu,この店では主に和食を出している。
逆に,ぎゃくに,ngược lại,急ぐつもりが逆に時間がかかった。
決して,けっして,tuyệt đối; không bao giờ,約束を決して忘れません。
早速,さっそく,ngay lập tức,新しい本を買って早速読み始めた。
慎重に,しんちょうに,một cách thận trọng,重要な問題なので慎重に判断する。
実は,じつは,thực ra,実は来月、国へ帰る予定です。
